SimRaw.breakIter;gBuf.Soll_IBF.Zeit.t_Halte;gBuf.Ist_IBF.Profilflag;gBuf.Soll_IBF.InitAchse;gBuf.Aus_Onli.Ibf_nominal.Soll_AS_Pos;gBuf.Ein_Puff.form_mess_of.dis_aw;gBuf.Aus_Onli.Ibf_nominal.Soll_RS_Pos;gBuf.Ein_Puff.form_mess_of.dis_hw_dw;gBuf.Ein_Onli.Ibf_actual.Ist_AG;gBuf.Aus_Onli.Ibf_nominal.Soll_ZA_Pos;gBuf.Ein_Onli.Ibf_actual.Ist_ZEN_A;gBuf.Aus_Onli.Ibf_nominal.Soll_ZE_Pos;gBuf.Ein_Onli.Ibf_actual.Ist_ZEN_E;gBuf.Ist_IBF.ZER_Param.delta_ZRA_ZRE;gBuf.Ist_IBF.ZER_Param.ZRA.Pos_y;gBuf.Ist_IBF.ZER_Param.ZRE.Pos_y;gBuf.Ist_IBF.ZER_Param.ZRA.Flag_Kontakt;gBuf.Ist_IBF.ZER_Param.ZRE.Flag_Kontakt;gBuf.Soll_IBF.ZER_Param.ZRA.delta_Ring;gBuf.Soll_IBF.ZER_Param.ZRE.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_A.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_E.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_A.PosXY.x;gBuf.Ist_IBF.DRR_Param.DrR_A.PosXY.y;gBuf.Ist_IBF.DRR_Param.DrR_E.PosXY.x;gBuf.Ist_IBF.DRR_Param.DrR_E.PosXY.y;gBuf.Soll_Inter.DRR_Param.DrR_A.Pos;gBuf.Soll_Inter.DRR_Param.DrR_E.Pos;gBuf.Ist_IBF.Schuessel.Walzform.da;gBuf.Ist_IBF.Schuessel.Walzform.RingGeo.a;gBuf.Ist_IBF.Schuessel.Walzform.RingGeo.b;gBuf.Ist_IBF.Schuessel.Walzform.Kletterhoehe;gBuf.Ist_IBF.Schuessel.Walzform.Kletterwinkel;gBuf.Soll_Inter.hw_n;gBuf.Soll_Inter.kwu_n;gBuf.Soll_Inter.kwo_n;gBuf.Ist_Inter.hw_n;gBuf.Ist_Inter.kwu_n;gBuf.Ist_Inter.kwo_n;gBuf.Aus_Puff.n_omega.n_hw_motor;gBuf.Aus_Puff.n_omega.n_aw_motor_g_o;gBuf.Aus_Puff.n_omega.n_aw_motor_g_u;
178;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1225,040527;1691,238159;1713,078247;1691,238159;1713,558228;1024,603271;-646,736206;647,867126;0;0;20,000000;20,000000;336,527466;334,108154;1291,377441;-271,108765;1289,278809;269,769104;1289,424072;1284,794556;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
179;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1212,940552;1691,238159;1712,236084;1691,238159;1712,716064;1020,635986;-644,752869;645,883179;0;0;20,000000;20,000000;325,088531;322,666687;1279,485229;-270,506653;1277,386597;269,166718;1275,636719;1271,147339;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
180;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1200,840576;1691,238159;1711,393921;1691,238159;1711,873901;1016,670410;-642,770386;643,900085;0;0;20,000000;20,000000;313,663971;311,240204;1267,598877;-269,890808;1265,500610;268,550659;1261,979370;1257,623657;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
181;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1188,740601;1691,238159;1710,551758;1691,238159;1711,031738;1012,706177;-640,788391;641,917786;0;0;20,000000;20,000000;302,258179;299,830994;1255,722290;-269,261932;1253,623169;267,921112;1248,449463;1244,220703;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
182;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1176,640625;1691,238159;1709,709595;1691,238159;1710,189575;1008,744141;-638,807556;639,936523;0;0;20,000000;20,000000;290,868835;288,439667;1243,853149;-268,618713;1241,754517;267,277679;1235,043945;1230,936279;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
183;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1164,540649;1691,238159;1708,867432;1691,238159;1709,347412;1004,783203;-636,827454;637,955750;0;0;20,000000;20,000000;279,497223;277,063690;1231,992432;-267,960968;1229,892090;266,618835;1221,760254;1217,767944;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
184;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1152,440674;1691,238159;1708,025269;1691,238159;1708,505249;1000,824219;-634,848145;635,976135;0;0;20,000000;20,000000;268,143829;265,708344;1220,140259;-267,288177;1218,040527;265,945618;1208,596436;1204,713989;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
185;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1140,340698;1691,238159;1707,183105;1691,238159;1707,663086;996,867065;-632,869812;633,997253;0;0;20,000000;20,000000;256,809387;254,371429;1208,297241;-266,599762;1206,197632;265,256683;1195,550537;1191,771973;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
186;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1128,240723;1691,238159;1706,340942;1691,238159;1706,820923;992,911377;-630,892212;632,019165;0;0;20,000000;20,000000;245,495911;243,054199;1196,465088;-265,895721;1194,364380;264,551544;1182,619873;1178,940552;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
187;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1116,140747;1691,238159;1705,498779;1691,238159;1705,978760;988,957153;-628,915344;630,041809;0;0;20,000000;20,000000;234,200928;231,757843;1184,641113;-265,174591;1182,541748;263,830078;1169,802490;1166,217529;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
188;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1104,040771;1691,238159;1704,656616;1691,238159;1705,136597;985,004883;-626,939453;628,065430;0;0;20,000000;20,000000;222,929108;220,481506;1172,829468;-264,437012;1170,728516;263,090973;1157,096924;1153,601440;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
189;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1091,940796;1691,238159;1703,814453;1691,238159;1704,294434;981,054443;-624,964478;626,089966;0;0;20,000000;20,000000;211,679779;209,228973;1161,029419;-263,681976;1158,927979;262,334869;1144,501221;1141,090454;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
190;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1079,840820;1691,238159;1702,972290;1691,238159;1703,452271;977,105225;-622,989990;624,115234;0;0;20,000000;20,000000;200,451385;197,998230;1149,239136;-262,907990;1147,138306;261,559998;1132,013672;1128,683350;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
191;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1067,740845;1691,238159;1702,130127;1691,238159;1702,610107;973,157959;-621,016724;622,141296;0;0;20,000000;20,000000;189,249207;186,791901;1137,463379;-262,116150;1135,361328;260,766510;1119,632813;1116,378540;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
192;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1055,640869;1691,238159;1701,287964;1691,238159;1701,767944;969,212402;-619,044189;620,168274;0;0;20,000000;20,000000;178,070526;175,611328;1125,699341;-261,304443;1123,598145;259,953827;1107,357178;1104,174805;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
193;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1043,540894;1691,238159;1700,445801;1691,238159;1700,925781;965,268555;-617,072510;618,195984;0;0;20,000000;20,000000;166,918091;164,456055;1113,949219;-260,472778;1111,848267;259,120911;1095,185059;1092,070557;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
194;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1031,440918;1691,238159;1699,603638;1691,238159;1700,083618;961,325928;-615,101440;616,224548;0;0;20,000000;20,000000;155,792816;153,327850;1102,213745;-259,620575;1100,112793;258,267181;1083,115479;1080,064941;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
195;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1019,340942;1691,238159;1698,761475;1691,238159;1699,241455;957,385620;-613,131409;614,254211;0;0;20,000000;20,000000;144,695435;142,227234;1090,493286;-258,746979;1088,392090;257,391876;1071,146729;1068,156372;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
196;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;1007,240967;1691,238159;1697,919312;1691,238159;1698,399292;953,446899;-611,162292;612,284607;0;0;20,000000;20,000000;133,628235;131,156830;1078,789551;-257,851685;1076,688354;256,494690;1059,278076;1056,344360;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
197;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;995,140991;1691,238159;1697,077148;1691,238159;1697,557129;949,509521;-609,193726;610,315735;0;0;20,000000;20,000000;122,590790;120,116669;1067,101929;-256,933319;1065,001221;255,574570;1047,508179;1044,627197;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
198;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;983,041016;1691,238159;1696,234985;1691,238159;1696,714966;945,574097;-607,226379;608,347717;0;0;20,000000;20,000000;111,585419;109,107880;1055,432251;-255,991516;1053,331421;254,630508;1035,835938;1033,004517;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
199;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;970,941040;1691,238159;1695,392822;1691,238159;1695,872803;941,639893;-605,259521;606,380371;0;0;20,000000;20,000000;100,613037;98,132843;1043,781372;-255,025375;1041,681030;253,662308;1024,260254;1021,474854;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
200;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;958,841064;1691,238159;1694,550659;1691,238159;1695,030640;937,707764;-603,293823;604,414001;0;0;20,000000;20,000000;89,675385;87,192719;1032,150146;-254,034073;1030,050659;252,668839;1012,780334;1010,037842;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
201;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;946,741089;1691,238159;1693,708496;1691,238159;1694,188477;933,777344;-601,328796;602,448608;0;0;20,000000;20,000000;78,774628;76,288116;1020,540466;-253,017197;1018,440735;251,649048;1001,395203;998,692139;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
202;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;934,641113;1691,238159;1692,866333;1691,238159;1693,346313;929,848633;-599,364685;600,483948;0;0;20,000000;20,000000;67,911469;65,422180;1008,952698;-251,973343;1006,853638;250,602570;990,104065;987,437500;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
203;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;922,541138;1691,238159;1692,024170;1691,238159;1692,504150;925,921143;-597,401123;598,520081;0;0;20,000000;20,000000;57,087616;54,595856;997,388062;-250,901794;995,289978;249,528259;978,905945;976,272705;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
204;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;910,441162;1691,238159;1691,238159;1691,238159;1691,661987;922,126587;-595,569458;596,557129;0;0;20,000000;20,000000;46,305115;43,811127;985,848145;-249,801620;983,751404;248,425217;967,800293;965,197510;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
205;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;898,341187;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;35,566193;33,069092;974,334656;-248,672043;972,238464;247,292221;956,786133;954,210938;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
206;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;886,241211;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;24,873016;22,373199;962,849121;-247,512253;960,754150;246,128876;945,863098;943,312622;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
207;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;874,141235;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;14,226990;11,724976;951,392700;-246,320877;949,299194;244,933884;935,030457;932,501709;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
208;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;862,041260;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;9,412567;9,414001;944,642822;-248,583771;944,609924;248,645447;924,287476;921,777954;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
209;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;849,941284;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;9,480957;9,480713;941,797791;-253,742981;941,804932;253,730240;913,633789;911,140747;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
210;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;837,841309;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;9,550262;9,548889;938,899841;-258,859711;938,948608;258,774567;903,068848;900,589722;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
211;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;825,741333;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;9,620636;9,618103;935,949402;-263,934357;936,040771;263,778534;892,592163;890,124268;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
212;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;813,641357;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;9,692108;9,688843;932,946655;-268,967010;933,082153;268,742493;882,203369;879,744263;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
213;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;801,541382;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;9,764862;9,760376;929,892029;-273,958038;930,072449;273,666443;871,902039;869,449097;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
214;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;789,441406;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;9,838989;9,833771;926,785950;-278,907776;927,012695;278,550842;861,687805;859,238770;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
215;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;777,341431;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;9,914307;9,907837;923,628296;-283,816162;923,902039;283,395447;851,560425;849,112793;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
216;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;765,241455;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;9,990448;9,983307;920,419067;-288,683228;920,741455;288,200653;841,519470;839,071106;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
217;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;753,141479;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;10,068634;10,059631;917,159485;-293,509827;917,530334;292,966400;831,564941;829,113037;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
218;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;741,041504;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;10,147430;10,137695;913,848267;-298,295135;914,269531;297,693115;821,696411;819,239075;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
219;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;728,941528;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;10,227722;10,216492;910,486450;-303,039917;910,958557;302,380524;811,913696;809,448547;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
220;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;716,841553;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;10,308838;10,296295;907,073608;-307,743774;907,597595;307,028625;802,216736;799,741638;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
221;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;704,741577;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;10,391541;10,377441;903,610229;-312,407318;904,186768;311,637909;792,605408;790,117920;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
222;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;692,641602;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;10,474823;10,459991;900,095764;-317,029938;900,726563;316,208160;783,079712;780,577820;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
223;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;680,541626;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;10,559570;10,543365;896,530762;-321,612183;897,216248;320,739441;773,639404;771,120728;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
224;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;668,441650;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;10,645874;10,628632;892,915649;-326,154205;893,656860;325,232056;764,284546;761,747314;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
225;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;656,341675;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;10,733215;10,713898;889,249573;-330,655670;890,046631;329,685181;755,015259;752,457153;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
226;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;644,241699;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;10,821655;10,801239;885,532898;-335,116608;886,387512;334,099731;745,831543;743,250488;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
227;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;632,141724;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;10,910797;10,889252;881,765198;-339,536743;882,677979;338,475098;736,733398;734,127319;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
228;0,000000;-1;s;96,000000;96,956612;136,892593;137,814774;620,041748;1691,238159;1691,238159;1691,238159;1691,238159;921,138916;-595,569458;595,569458;0;0;20,000000;20,000000;11,002045;10,979095;877,947388;-343,916931;878,919189;342,811707;727,720947;725,087830;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
